N,arrival_rate,method,threshold,max_platoon_size,cases,case_count,optimality_rate,mean_average_delay,median_average_delay,mean_actual_optimality_gap,median_actual_optimality_gap,actual_gap_case_count,actual_gap_availability_rate,bound_check_case_count,bound_violation_count,bound_violation_rate,mean_rule_level_upper_bound,median_rule_level_upper_bound,mean_bound_slack,median_bound_slack,delay_order_check_case_count,delay_order_failure_count,delay_order_failure_rate,mean_number_of_platoons,mean_ordering_variable_count,mean_dimension_reduction_ratio,mean_formation_time_ms,median_formation_time_ms,mean_solve_time_s,mean_end_to_end_time_s,mean_terminal_mip_gap,mean_node_count
16,0.7,CHP,2,NA,20,20,1.0,6.103125,6.3125,0.04375,0.0,20,1.0,0,0,,12.1875,12.1875,,,0,0,,6.05,13.35,0.8609375,0.002207875,0.0019107500000000001,0.01263209581375122,0.018302259769038914,0.0,57.05
16,0.7,CHP,3,NA,20,20,1.0,6.215625,6.46875,0.15625,0.0,20,1.0,0,0,,26.25,26.25,,,0,0,,5.2,10.1,0.8947916666666667,0.002179275,0.001918,0.006413483619689941,0.011584444929578806,0.0,15.2
16,0.7,CHP,4,NA,20,20,1.0,6.290625,6.46875,0.23125,0.0,20,1.0,0,0,,40.3125,40.3125,,,0,0,,4.35,7.05,0.9265625,0.002371425,0.0019755000000000003,0.003209686279296875,0.0080839980842592,0.0,1.0
16,0.7,NP,NA,1,20,20,1.0,6.059375,6.3125,0.0,0.0,20,1.0,0,0,,0.0,0.0,,,0,0,,16.0,96.0,0.0,0.00217635,0.0021455,1.852778959274292,1.860635133262741,0.0,36651.8
16,0.7,PP,2,2,20,20,1.0,6.103125,6.3125,0.04375,0.0,20,1.0,20,0,0.0,6.5,6.5,6.45625,6.5,20,0,0.0,9.35,32.6,0.6604166666666667,0.002665025,0.0027790000000000002,0.06671253442764283,0.07254949509986165,0.0,1142.75
16,0.7,PP,2,3,20,20,1.0,6.090625,6.3125,0.03125,0.0,20,1.0,20,0,0.0,8.125,8.125,8.09375,8.125,20,0,0.0,8.45,26.7,0.721875,0.0026304500000000003,0.0026662500000000002,0.03421241044998169,0.04004134077036841,0.0,366.35
16,0.7,PP,2,4,20,20,1.0,6.103125,6.3125,0.04375,0.0,20,1.0,20,0,0.0,9.75,9.75,9.70625,9.75,20,0,0.0,6.05,13.35,0.8609375,0.00272485,0.002759,0.011058759689331055,0.016374329184563018,0.0,57.05
16,0.7,PP,2,5,20,20,1.0,6.103125,6.3125,0.04375,0.0,20,1.0,20,0,0.0,9.75,9.75,9.70625,9.75,20,0,0.0,6.05,13.35,0.8609375,0.0020486000000000002,0.0017052500000000002,0.011232030391693116,0.01639632845064685,0.0,57.05
16,0.7,PP,3,2,20,20,1.0,6.115625,6.3125,0.05625,0.0,20,1.0,20,0,0.0,14.0,14.0,13.94375,14.0,20,0,0.0,8.9,29.65,0.6911458333333333,0.002534675,0.00222625,0.053867661952972413,0.05955950132250576,0.0,852.1
16,0.7,PP,3,3,20,20,1.0,6.121875,6.3125,0.0625,0.0,20,1.0,20,0,0.0,17.5,17.5,17.4375,17.5,20,0,0.0,8.15,24.9,0.740625,0.002464575,0.00267425,0.027064383029937744,0.03277859475208063,0.0,258.9
16,0.7,PP,3,4,20,20,1.0,6.215625,6.46875,0.15625,0.0,20,1.0,20,0,0.0,21.0,21.0,20.84375,21.0,20,0,0.0,5.2,10.1,0.8947916666666667,0.002073625,0.00168275,0.006494128704071045,0.01168377915200758,0.0,15.2
16,0.7,PP,3,5,20,20,1.0,6.215625,6.46875,0.15625,0.0,20,1.0,20,0,0.0,21.0,21.0,20.84375,21.0,20,0,0.0,5.2,10.1,0.8947916666666667,0.0024234499999999997,0.00241875,0.006223022937774658,0.011378333679980946,0.0,15.2
16,0.7,PP,4,2,20,20,1.0,6.190625,6.40625,0.13125,0.0,20,1.0,20,0,0.0,21.5,21.5,21.36875,21.5,20,0,0.0,8.25,25.5,0.734375,0.0030805249999999998,0.0028065,0.0437529444694519,0.04918931409579923,0.0,647.25
16,0.7,PP,4,3,20,20,1.0,6.196875,6.40625,0.1375,0.0,20,1.0,20,0,0.0,26.875,26.875,26.7375,26.875,20,0,0.0,8.0,24.0,0.75,0.0024920999999999997,0.00217825,0.025525116920471193,0.030944805845617866,0.0,222.8
16,0.7,PP,4,4,20,20,1.0,6.290625,6.46875,0.23125,0.0,20,1.0,20,0,0.0,32.25,32.25,32.01875,32.25,20,0,0.0,4.35,7.05,0.9265625,0.002283425,0.0016695,0.003383946418762207,0.008453325749304581,0.0,1.0
16,0.7,PP,4,5,20,20,1.0,6.290625,6.46875,0.23125,0.0,20,1.0,20,0,0.0,32.25,32.25,32.01875,32.25,20,0,0.0,4.35,7.05,0.9265625,0.002686675,0.0027365000000000002,0.0032695412635803224,0.008340466623487877,0.0,1.0
16,1.0,CHP,2,NA,20,20,1.0,6.75625,6.75,0.071875,0.0,20,1.0,0,0,,12.1875,12.1875,,,0,0,,4.8,8.55,0.9109375,0.002830175,0.0027489999999999997,0.0060569047927856445,0.011755142805414964,0.0,11.15
16,1.0,CHP,3,NA,20,20,1.0,6.78125,6.75,0.096875,0.0,20,1.0,0,0,,26.25,26.25,,,0,0,,4.2,6.6,0.93125,0.0020365749999999997,0.001973,0.003335738182067871,0.0085091934127316,0.0,1.0
16,1.0,CHP,4,NA,20,20,1.0,6.78125,6.75,0.096875,0.0,20,1.0,0,0,,40.3125,40.3125,,,0,0,,4.1,6.3,0.934375,0.0023217000000000003,0.002504,0.002973473072052002,0.008113824023299647,0.0,1.0
16,1.0,NP,NA,1,20,20,1.0,6.684375,6.6875,0.0,0.0,20,1.0,0,0,,0.0,0.0,,,0,0,,16.0,96.0,0.0,0.0018206,0.0016225,1.6980769276618957,1.7058543750591249,0.0,32097.05
16,1.0,PP,2,2,20,20,1.0,6.71875,6.75,0.034375,0.0,20,1.0,20,0,0.0,6.5,6.5,6.465625,6.5,20,0,0.0,8.5,27.05,0.7182291666666667,0.0025743000000000003,0.00253375,0.05292254686355591,0.05889521141869717,0.0,706.7
16,1.0,PP,2,3,20,20,1.0,6.75625,6.75,0.071875,0.0,20,1.0,20,0,0.0,8.125,8.125,8.053125,8.125,20,0,0.0,8.0,24.0,0.75,0.0023012,0.00214575,0.028932738304138183,0.034734209808227966,0.0,256.75
16,1.0,PP,2,4,20,20,1.0,6.75625,6.75,0.071875,0.0,20,1.0,20,0,0.0,9.75,9.75,9.678125,9.75,20,0,0.0,4.8,8.55,0.9109375,0.0024612,0.0023105,0.005991697311401367,0.011681926803083373,0.0,11.15
16,1.0,PP,2,5,20,20,1.0,6.75625,6.75,0.071875,0.0,20,1.0,20,0,0.0,9.75,9.75,9.678125,9.75,20,0,0.0,4.8,8.55,0.9109375,0.0026443,0.0025635,0.005646014213562011,0.010858842540071535,0.0,11.15
16,1.0,PP,3,2,20,20,1.0,6.71875,6.75,0.034375,0.0,20,1.0,20,0,0.0,14.0,14.0,13.965625,14.0,20,0,0.0,8.15,24.9,0.740625,0.002255175,0.00200275,0.04504326581954956,0.050676764152681394,0.0,576.65
16,1.0,PP,3,3,20,20,1.0,6.78125,6.75,0.096875,0.0,20,1.0,20,0,0.0,17.5,17.5,17.403125,17.5,20,0,0.0,8.0,24.0,0.75,0.00221835,0.0019455,0.027706837654113768,0.03342616212104938,0.0,239.95
16,1.0,PP,3,4,20,20,1.0,6.78125,6.75,0.096875,0.0,20,1.0,20,0,0.0,21.0,21.0,20.903125,21.0,20,0,0.0,4.2,6.6,0.93125,0.002525975,0.00239625,0.00353848934173584,0.008876606863926984,0.0,1.0
16,1.0,PP,3,5,20,20,1.0,6.78125,6.75,0.096875,0.0,20,1.0,20,0,0.0,21.0,21.0,20.903125,21.0,20,0,0.0,4.2,6.6,0.93125,0.002385475,0.00225325,0.003338789939880371,0.008668833444153524,0.0,1.0
16,1.0,PP,4,2,20,20,1.0,6.71875,6.75,0.034375,0.0,20,1.0,20,0,0.0,21.5,21.5,21.465625,21.5,20,0,0.0,8.1,24.6,0.74375,0.002436725,0.002261,0.04313689470291138,0.048658294802108856,0.0,559.2
16,1.0,PP,4,3,20,20,1.0,6.78125,6.75,0.096875,0.0,20,1.0,20,0,0.0,26.875,26.875,26.778125,26.875,20,0,0.0,8.0,24.0,0.75,0.0024684999999999998,0.0023035,0.026625621318817138,0.032319949224304916,0.0,234.85
16,1.0,PP,4,4,20,20,1.0,6.78125,6.75,0.096875,0.0,20,1.0,20,0,0.0,32.25,32.25,32.153125,32.25,20,0,0.0,4.1,6.3,0.934375,0.0023631249999999998,0.00219375,0.002964305877685547,0.008116510823506713,0.0,1.0
16,1.0,PP,4,5,20,20,1.0,6.78125,6.75,0.096875,0.0,20,1.0,20,0,0.0,32.25,32.25,32.153125,32.25,20,0,0.0,4.1,6.3,0.934375,0.002280275,0.0018727499999999998,0.0028793931007385252,0.007838467486796641,0.0,1.0
20,0.4,CHP,2,NA,20,20,1.0,5.8475,5.9,0.07499999999999998,0.0,14,0.7,0,0,,16.15,16.15,,,0,0,,9.6,34.25,0.7716666666666667,0.002562375,0.0020105,0.05544688701629639,0.061199935133761055,0.0,1317.95
20,0.4,CHP,3,NA,20,20,1.0,6.035,5.975,0.23928571428571427,0.17499999999999982,14,0.7,0,0,,34.2,34.2,,,0,0,,7.2,19.5,0.8699999999999999,0.00229295,0.00173025,0.017062664031982422,0.02237636510870917,0.0,159.65
20,0.4,CHP,4,NA,20,20,1.0,6.345000000000001,6.35,0.557142857142857,0.4500000000000002,14,0.7,0,0,,52.25,52.25,,,0,0,,6.15,14.1,0.906,0.00262905,0.001943,0.007591462135314942,0.012711304352565098,0.0,34.05
20,0.4,NP,NA,1,20,20,0.7,5.74,5.7,0.0,0.0,14,0.7,0,0,,0.0,0.0,,,0,0,,20.0,150.0,0.0,0.0018668500000000002,0.0013695,17.771206080913544,17.77991629942779,0.07123744981898449,254715.25
20,0.4,PP,2,2,20,20,1.0,5.7625,5.7,0.021428571428571415,0.0,14,0.7,14,0,0.0,8.5,8.5,8.47857142857143,8.5,14,0,0.0,13.0,63.4,0.5773333333333334,0.0026518,0.0019477499999999998,0.31460158824920653,0.3211221635328316,0.0,10032.6
20,0.4,PP,2,3,20,20,1.0,5.8475,5.9,0.07499999999999998,0.0,14,0.7,14,0,0.0,11.05,11.05,10.975,11.05,14,0,0.0,10.9,44.4,0.704,0.002289925,0.001838,0.0951276183128357,0.10103408646606497,0.0,2644.15
20,0.4,PP,2,4,20,20,1.0,5.835,5.9,0.05714285714285713,0.0,14,0.7,14,0,0.0,12.75,12.75,12.692857142857141,12.75,14,0,0.0,10.15,38.6,0.7426666666666667,0.002811025,0.0022305,0.06530853509902954,0.07103114897861221,0.0,1642.35
20,0.4,PP,2,5,20,20,1.0,5.8475,5.9,0.07499999999999998,0.0,14,0.7,14,0,0.0,13.6,13.6,13.525,13.6,14,0,0.0,9.6,34.25,0.7716666666666667,0.0024337,0.00189025,0.05144685506820679,0.05738434238869424,0.0,1317.95
20,0.4,PP,3,2,20,20,1.0,5.7924999999999995,5.7,0.010714285714285676,0.0,14,0.7,14,0,0.0,18.0,18.0,17.989285714285714,18.0,14,0,0.0,12.3,56.7,0.6220000000000001,0.0024555999999999996,0.0018497499999999998,0.18226610422134398,0.18821539360137937,0.0,5544.9
20,0.4,PP,3,3,20,20,1.0,5.9725,5.975,0.17499999999999996,0.17499999999999938,14,0.7,14,0,0.0,23.4,23.4,23.224999999999998,23.225,14,0,0.0,9.65,34.8,0.768,0.00240655,0.001858,0.06044236421585083,0.06627527397441356,0.0,959.45
20,0.4,PP,3,4,20,20,1.0,5.945,5.9,0.1107142857142857,0.0,14,0.7,14,0,0.0,27.0,27.0,26.889285714285712,27.0,14,0,0.0,8.85,29.25,0.805,0.00292575,0.00255375,0.035145771503448484,0.040795664349702714,0.0,446.35
20,0.4,PP,3,5,20,20,1.0,6.035,5.975,0.23928571428571427,0.17499999999999982,14,0.7,14,0,0.0,28.8,28.8,28.560714285714287,28.625,14,0,0.0,7.2,19.5,0.8699999999999999,0.002900875,0.0026015,0.017332613468170166,0.0227609185416379,0.0,159.65
20,0.4,PP,4,2,20,20,1.0,5.8225,5.7,0.05357142857142857,0.0,14,0.7,14,0,0.0,27.5,27.5,27.446428571428573,27.5,14,0,0.0,12.15,55.35,0.631,0.00306545,0.00274675,0.14929355382919313,0.1551080645545147,0.0,4458.75
20,0.4,PP,4,3,20,20,1.0,6.1475,6.074999999999999,0.36071428571428565,0.20000000000000018,14,0.7,14,0,0.0,35.75,35.75,35.38928571428571,35.55,14,0,0.0,9.25,32.1,0.7859999999999999,0.00265225,0.00183775,0.06273677349090576,0.06835299300193107,0.0,779.9
20,0.4,PP,4,4,20,20,1.0,6.235,6.275,0.3999999999999999,0.17499999999999982,14,0.7,14,0,0.0,41.25,41.25,40.85,41.075,14,0,0.0,8.35,26.1,0.826,0.0021474750000000003,0.0018105,0.026109397411346436,0.031518769900988314,0.0,264.8
20,0.4,PP,4,5,20,20,1.0,6.345000000000001,6.35,0.557142857142857,0.4500000000000002,14,0.7,14,0,0.0,44.0,44.0,43.44285714285714,43.55,14,0,0.0,6.15,14.1,0.906,0.002496675,0.00185275,0.007875072956085204,0.012913456870586084,0.0,34.05
20,0.7,CHP,2,NA,20,20,1.0,7.4875,7.375,0.1961538461538463,0.0,13,0.65,0,0,,16.15,16.15,,,0,0,,6.6,16.55,0.8896666666666666,0.0026693249999999997,0.0021585,0.020469963550567627,0.025684122383496117,0.0,234.7
20,0.7,CHP,3,NA,20,20,1.0,7.705,7.875,0.28846153846153866,0.0,13,0.65,0,0,,34.2,34.2,,,0,0,,5.3,10.4,0.9306666666666666,0.002316275,0.0016602499999999998,0.0055329322814941405,0.010294914507626915,0.0,8.5
20,0.7,CHP,4,NA,20,20,1.0,7.705,7.875,0.28846153846153866,0.0,13,0.65,0,0,,52.25,52.25,,,0,0,,4.6,7.85,0.9476666666666667,0.002187675,0.00164025,0.003457629680633545,0.007920223100245762,0.0,1.0
20,0.7,NP,NA,1,20,20,0.65,7.2700000000000005,7.05,0.0,0.0,13,0.65,0,0,,0.0,0.0,,,0,0,,20.0,150.0,0.0,0.002194925,0.00178025,21.100867784023286,21.108907209460412,0.07171484724556967,267434.95
20,0.7,PP,2,2,20,20,1.0,7.3375,7.05,0.07307692307692316,0.0,13,0.65,13,0,0.0,8.5,8.5,8.426923076923076,8.5,13,0,0.0,12.3,56.7,0.6220000000000001,0.002548625,0.00186775,0.20199309587478637,0.20778198075970283,0.0,6648.05
20,0.7,PP,2,3,20,20,1.0,7.390000000000001,7.275,0.13076923076923086,0.0,13,0.65,13,0,0.0,11.05,11.05,10.91923076923077,11.05,13,0,0.0,9.35,32.8,0.7813333333333333,0.002859575,0.0021035000000000003,0.05850836038589478,0.06391857391714711,0.0,1262.35
20,0.7,PP,2,4,20,20,1.0,7.4575000000000005,7.275,0.15000000000000016,0.0,13,0.65,13,0,0.0,12.75,12.75,12.600000000000001,12.75,13,0,0.0,8.65,28.0,0.8133333333333332,0.0025543750000000002,0.0021205,0.03653305768966675,0.04200448271750629,0.0,559.0
20,0.7,PP,2,5,20,20,1.0,7.4875,7.375,0.1961538461538463,0.0,13,0.65,13,0,0.0,13.6,13.6,13.403846153846153,13.6,13,0,0.0,6.6,16.55,0.8896666666666666,0.002637925,0.0022305,0.01717926263809204,0.022303510038555668,0.0,234.7
20,0.7,PP,3,2,20,20,1.0,7.3825,7.05,0.07307692307692316,0.0,13,0.65,13,0,0.0,18.0,18.0,17.926923076923078,18.0,13,0,0.0,12.0,54.0,0.64,0.002906325,0.0023815,0.15568959712982178,0.16127523574298866,0.0,4388.05
20,0.7,PP,3,3,20,20,1.0,7.575,7.6,0.22307692307692323,0.0,13,0.65,13,0,0.0,23.4,23.4,23.176923076923075,23.4,13,0,0.0,8.75,28.65,0.8089999999999999,0.00252105,0.0018305,0.04536031484603882,0.05075197169261556,0.0,718.45
20,0.7,PP,3,4,20,20,1.0,7.6450000000000005,7.875,0.24230769230769253,0.0,13,0.65,13,0,0.0,27.0,27.0,26.757692307692306,27.0,13,0,0.0,8.1,24.6,0.836,0.0026889,0.00183,0.025103771686553956,0.030329276793068786,0.0,250.45
20,0.7,PP,3,5,20,20,1.0,7.705,7.875,0.28846153846153866,0.0,13,0.65,13,0,0.0,28.8,28.8,28.511538461538464,28.8,13,0,0.0,5.3,10.4,0.9306666666666666,0.0029990249999999998,0.00214825,0.005789661407470703,0.010441014150691891,0.0,8.5
20,0.7,PP,4,2,20,20,1.0,7.3825,7.05,0.07307692307692316,0.0,13,0.65,13,0,0.0,27.5,27.5,27.426923076923078,27.5,13,0,0.0,12.0,54.0,0.64,0.0022724,0.00185775,0.14507832527160644,0.15047247812237668,0.0,4044.95
20,0.7,PP,4,3,20,20,1.0,7.575,7.6,0.22307692307692323,0.0,13,0.65,13,0,0.0,35.75,35.75,35.526923076923076,35.75,13,0,0.0,8.4,26.4,0.8240000000000001,0.00299855,0.002434,0.03820323944091797,0.04342536196908574,0.0,577.45
20,0.7,PP,4,4,20,20,1.0,7.6450000000000005,7.875,0.24230769230769253,0.0,13,0.65,13,0,0.0,41.25,41.25,41.00769230769231,41.25,13,0,0.0,8.0,24.0,0.8400000000000001,0.0023133999999999997,0.00179275,0.022262966632843016,0.02735304072903063,0.0,222.0
20,0.7,PP,4,5,20,20,1.0,7.705,7.875,0.28846153846153866,0.0,13,0.65,13,0,0.0,44.0,44.0,43.71153846153846,44.0,13,0,0.0,4.6,7.85,0.9476666666666667,0.00233455,0.001775,0.0035789132118225096,0.008308389507211017,0.0,1.0
20,1.0,CHP,2,NA,20,20,1.0,8.1675,8.274999999999999,0.04062499999999991,0.0,16,0.8,0,0,,16.15,16.15,,,0,0,,5.25,10.1,0.9326666666666666,0.002411675,0.00167,0.008343064785003662,0.013381692642637897,0.0,18.25
20,1.0,CHP,3,NA,20,20,1.0,8.2375,8.3,0.11562499999999992,0.0,16,0.8,0,0,,34.2,34.2,,,0,0,,4.55,7.75,0.9483333333333333,0.0025874500000000003,0.0016397500000000001,0.004229772090911865,0.008754985270353507,0.0,1.0
20,1.0,CHP,4,NA,20,20,1.0,8.2975,8.475,0.19062499999999988,0.0,16,0.8,0,0,,52.25,52.25,,,0,0,,4.2,6.65,0.9556666666666667,0.002201325,0.00169775,0.0030418872833251954,0.007623865273521017,0.0,1.0
20,1.0,NP,NA,1,20,20,0.8,8.135,8.25,0.0,0.0,16,0.8,0,0,,0.0,0.0,,,0,0,,20.0,150.0,0.0,0.0020174750000000003,0.0013345,21.657835674285888,21.66625542272561,0.024519657033897753,268223.95
20,1.0,PP,2,2,20,20,1.0,8.155,8.274999999999999,0.02499999999999991,0.0,16,0.8,16,0,0.0,8.5,8.5,8.475,8.5,16,0,0.0,12.0,54.0,0.64,0.0025767999999999998,0.0018402499999999999,0.18573687076568604,0.19152341267832748,0.0,5833.05
20,1.0,PP,2,3,20,20,1.0,8.145,8.274999999999999,0.012499999999999956,0.0,16,0.8,16,0,0.0,11.05,11.05,11.037500000000001,11.05,16,0,0.0,8.5,27.05,0.8196666666666668,0.002662075,0.00183275,0.04317206144332886,0.04848925241387088,0.0,729.8
20,1.0,PP,2,4,20,20,1.0,8.1675,8.274999999999999,0.04062499999999991,0.0,16,0.8,16,0,0.0,12.75,12.75,12.709375,12.75,16,0,0.0,8.1,24.6,0.836,0.00246885,0.00182275,0.028997230529785156,0.03413137607975135,0.0,306.4
20,1.0,PP,2,5,20,20,1.0,8.1675,8.274999999999999,0.04062499999999991,0.0,16,0.8,16,0,0.0,13.6,13.6,13.559375,13.6,16,0,0.0,5.25,10.1,0.9326666666666666,0.00250925,0.00178525,0.007194983959197998,0.012014373565718413,0.0,18.25
20,1.0,PP,3,2,20,20,1.0,8.165000000000001,8.274999999999999,0.02499999999999991,0.0,16,0.8,16,0,0.0,18.0,18.0,17.975,18.0,16,0,0.0,12.0,54.0,0.64,0.0028598499999999997,0.00185725,0.16539375782012938,0.17083262050576076,0.0,5016.65
20,1.0,PP,3,3,20,20,1.0,8.215,8.3,0.08749999999999997,0.0,16,0.8,16,0,0.0,23.4,23.4,23.3125,23.4,16,0,0.0,8.05,24.3,0.8379999999999999,0.0028352000000000004,0.002133,0.038967025279998777,0.044311537382024715,0.0,556.1
20,1.0,PP,3,4,20,20,1.0,8.2375,8.3,0.11562499999999992,0.0,16,0.8,16,0,0.0,27.0,27.0,26.884375,27.0,16,0,0.0,8.0,24.0,0.8400000000000001,0.002669825,0.0018725,0.02624225616455078,0.03138647936542077,0.0,259.55
20,1.0,PP,3,5,20,20,1.0,8.2375,8.3,0.11562499999999992,0.0,16,0.8,16,0,0.0,28.8,28.8,28.684375,28.8,16,0,0.0,4.55,7.75,0.9483333333333333,0.001985275,0.00173775,0.0042859077453613285,0.009009177910908722,0.0,1.0
20,1.0,PP,4,2,20,20,1.0,8.184999999999999,8.399999999999999,0.04999999999999993,0.0,16,0.8,16,0,0.0,27.5,27.5,27.45,27.5,16,0,0.0,12.0,54.0,0.64,0.0030797999999999997,0.00257925,0.15855715274810792,0.16404584628536326,0.0,4867.75
20,1.0,PP,4,3,20,20,1.0,8.215,8.3,0.08749999999999997,0.0,16,0.8,16,0,0.0,35.75,35.75,35.6625,35.75,16,0,0.0,8.0,24.0,0.8400000000000001,0.00256785,0.0018552500000000001,0.03561568260192871,0.04088566443691287,0.0,498.35
