scenario,replication,target_dimension_reduction,raw_target_ordering_budget,target_ordering_budget,method_family,method_detail,N,L,counts,demand_pattern,arrival_mode,hF,hS,max_platoon_size,partition,total_platoons,platoons_by_approach,ordering_variables,vehicle_level_ordering_variables,dimension_reduction_fraction,scaled_indexed_bound,indexed_bound,actual_average_gap,actual_gap_le_indexed_bound,vehicle_level_average_delay,vehicle_level_status,vehicle_level_mip_gap,vehicle_level_nodes,vehicle_level_time_to_first_feasible,vehicle_level_model_construction_seconds,vehicle_level_downstream_optimization_seconds,vehicle_level_wall_time_seconds,objective_average_delay,status,mip_gap,nodes,time_to_first_feasible,partition_time_seconds,partition_model_construction_seconds,partition_optimization_seconds,model_construction_seconds,downstream_optimization_seconds,end_to_end_seconds
N40_L4_balanced_poisson_hS2,20,0.25,450,450,proposed_bound_aware,min_Bidx_under_C_budget,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[1, 1, 2, 2, 3, 1], [1, 1, 2, 3, 3], [4, 3, 1, 2], [2, 1, 1, 1, 1, 3, 1]]",22,"[6, 5, 4, 7]",179,600,0.7016666666666667,0,0.0,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.5,TIME_LIMIT,0.55891006593968,33503.0,0.002000093460083008,0.017570695839822292,0.012174943462014198,0.005092144012451172,0.008070542477071285,30.000171899795532,30.025869487784803
N40_L4_balanced_poisson_hS2,20,0.25,450,450,fixed_size_closest_dimension,fixed_size_2,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,"[5, 5, 5, 5]",150,600,0.75,737,18.425,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.7,TIME_LIMIT,0.4850073771853975,61317.0,0.0016391277313232422,5.6055374443531036e-05,5.6055374443531036e-05,0.0,0.007514152675867081,30.00016212463379,30.007787778042257
N40_L4_balanced_poisson_hS2,20,0.25,450,450,threshold_closest_dimension,release_gap_threshold_0,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[1, 1, 1, 1, 1, 1, 1, 2, 1], [1, 1, 1, 1, 2, 1, 1, 2], [1, 3, 2, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 2, 1, 1]]",33,"[9, 8, 7, 9]",407,600,0.32166666666666666,0,0.0,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.95,TIME_LIMIT,0.7234014904048381,13322.0,0.004014015197753906,0.0001231962814927101,0.0001231962814927101,0.0,0.012496549636125565,30.000104904174805,30.01278124190867
N40_L4_balanced_poisson_hS2,20,0.5,300,300,proposed_bound_aware,min_Bidx_under_C_budget,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[1, 1, 2, 2, 3, 1], [1, 1, 2, 3, 3], [4, 3, 1, 2], [2, 1, 1, 1, 1, 3, 1]]",22,"[6, 5, 4, 7]",179,600,0.7016666666666667,0,0.0,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.5,TIME_LIMIT,0.5592498456591887,33353.0,0.002048015594482422,0.017040515318512917,0.011135964654386044,0.005630016326904297,0.007671520113945007,30.000246047973633,30.02501221653074
N40_L4_balanced_poisson_hS2,20,0.5,300,300,fixed_size_closest_dimension,fixed_size_2,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,"[5, 5, 5, 5]",150,600,0.75,737,18.425,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.7,TIME_LIMIT,0.4854543514844029,61086.0,0.0016031265258789062,4.878360778093338e-05,4.878360778093338e-05,0.0,0.007599742151796818,30.000186920166016,30.007889457046986
N40_L4_balanced_poisson_hS2,20,0.5,300,300,threshold_closest_dimension,release_gap_threshold_1,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[1, 1, 2, 2, 3, 1], [1, 1, 2, 3, 3], [4, 3, 1, 2], [2, 1, 1, 1, 1, 3, 1]]",22,"[6, 5, 4, 7]",179,600,0.7016666666666667,0,0.0,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.5,TIME_LIMIT,0.5592846815176845,33334.0,0.002032041549682617,4.5688822865486145e-05,4.5688822865486145e-05,0.0,0.008234892040491104,30.000139951705933,30.008474965579808
N40_L4_balanced_poisson_hS2,20,0.75,150,150,proposed_bound_aware,min_Bidx_under_C_budget,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[1, 1, 2, 2, 3, 1], [1, 1, 2, 3, 3], [3, 4, 1, 2], [2, 1, 1, 2, 4]]",20,"[6, 5, 4, 5]",149,600,0.7516666666666667,62,1.55,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.85,TIME_LIMIT,0.5240602217477743,52534.0,0.0018811225891113281,0.021886777132749557,0.011265079490840435,0.01034998893737793,0.006950400769710541,30.00017499923706,30.02906920015812
N40_L4_balanced_poisson_hS2,20,0.75,150,150,fixed_size_closest_dimension,fixed_size_2,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,"[5, 5, 5, 5]",150,600,0.75,737,18.425,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.7,TIME_LIMIT,0.48328959345518324,62717.0,0.001600027084350586,4.959478974342346e-05,4.959478974342346e-05,0.0,0.007228289730846882,30.000189065933228,30.007520359009504
N40_L4_balanced_poisson_hS2,20,0.75,150,150,threshold_closest_dimension,release_gap_threshold_2,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[1, 1, 4, 3, 1], [1, 3, 3, 3], [4, 3, 1, 2], [2, 1, 1, 2, 4]]",18,"[5, 4, 4, 5]",121,600,0.7983333333333333,132,3.3,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.35,TIME_LIMIT,0.35840703337496693,65759.0,0.0014698505401611328,9.223911911249161e-05,9.223911911249161e-05,0.0,0.006510677747428417,30.000155925750732,30.006814744323492
N40_L4_balanced_poisson_hS2,20,0.9,60,60,proposed_bound_aware,min_Bidx_under_C_budget,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 4, 4], [4, 3, 3], [4, 4, 2], [2, 4, 4]]",12,"[3, 3, 3, 3]",54,600,0.91,849,21.225,,,,TIME_LIMIT,0.7264270461292598,13256.0,0.00753021240234375,0.025864968076348305,30.000123023986816,30.026060433126986,10.5,OPTIMAL,0.0,13593.0,0.0010480880737304688,0.13321109116077423,0.010893587954342365,0.1220400333404541,0.005412939004600048,1.3687999248504639,1.5074843522161245
